id,name,artist,year
921986,(love is like a) heat wave,martha reeves & the vandellas,0
889222,all my colours [zimbo] [live at royal albert hall 1984],echo & the bunnymen,0
823688,el cant dels ocells,dyango,0
954763,i'm confessin' (that i love you),les paul_ mary ford,0
897421,champion sound,fatboy slim,2006
891330,nos mains,jean-jacques goldman,1997
949656,music of the spheres,the receiving end of sirens,2007
12692,say hey (i love you),michael franti & spearhead / cherine anderson,2009
332181,knock on wood,steve cropper / pop staples / albert king,0
946582,fox trot,johnny fiasco,0
53657,one world,celtic woman,2005
872858,people of the sun,rage against the machine,1994
487836,there is nothin like a dame,richard rodgers_ oscar hammerstein ii,0
949658,högt över havet,arja saijonmaa,1995
725406,country road,dolly parton,1991
946592,shake it and break it,charley patton,1989
668066,claude debussy: suite bergamasque (auszug): clair de lune,evelyne dubourg,0
905636,la reina de mi amor,roberto jordan,0
676261,unidentified main titles,trevor rabin,2009
913833,cold clear water,the slimp,2009
784456,fat's jump,big george jackson,0
933279,like the dead (demo version) (album version),obituary,1989
930247,days like masquerades (ep version),the academy is...,0
954826,in good time,we shot the moon,2009
864717,consider it done (real life album version),steven curtis chapman,1994
946643,with you,greg brown,0
956494,the birds,the high dials,2003
184790,king & queen,wyclef jean featuring shakira,0
922071,hey mean mr. bossman,spongebob squarepants,2005
881115,the night i fell in love (album version),boney james,0
594397,blood red sky,joe lynn turner,0
930270,smoke on the water (live - us b-side edit) (2010 digital remaster),deep purple,0
397795,quiero ser,antonio orozco,2004
920998,die walküre : act i - winterstürme wichen dem wonnemond,sir thomas beecham_ hilde konetzi_ max lorenz_ irma björck_ andreas böhm_ gertrud wettergren_ bbc symphony orchestra,0
201192,the bonnie blue flag,the mormon tabernacle choir,0
946674,my loved ones,d-shot,0
618998,baby needs new shoes,detroit experiment,2003
922367,turn back time (dj mike cruz_ producer),joi cardwell,1997
299522,thirteen years theme,alejandro escovedo,1994
946691,jay jay's song,mxpx,1994
946696,adèle et le président,eric serra,0
792314,beautiful,sean slaughter,0
905743,grillen (whimsies) op 25 nos 1 & 6,sergei prokofiev,0
872976,state fair,rasputina,2002
217619,praga - symphonic poem op. 26,royal liverpool philharmonic orchestra/libor pesek,0
642478,i need to know,marc anthony,1999
872982,applause (after mozart: don giovanni - overture / celibidache),audience,0
897559,i was a teenage fuck up (2006 remastered lp version),really red,0
840225,south pole fighters - instrumental,the damage manual,0
938531,jingle bell rock (cajun christmas album version),jo-el sonnier,0
889383,mind reader,kingdom feat. shyvonne,0
840236,post modern sleaze,sneaker pimps,1997
922159,think,the blues brothers,1990
266802,i hear you knockin',fair weather,0
568755,a life on the ocean wave,the band of hm royal marines,0
905788,the untold story of gravelands_ karloffornia,the spook,0
741951,die walküre : act i - der männer sippe sa hier im saal,sir thomas beecham_ hilde konetzi_ max lorenz_ irma björck_ andreas böhm_ gertrud wettergren_ bbc symphony orchestra,0
954944,sweet lullaby,deep forest,1992
881219,sta op en wandel,raymond van het groenewoud,2005
155062,pero no me ama,gilberto santa rosa,2001
275014,all we like sheep have gone astray,sir thomas beecham;john mccarthy,0
938764,we're gonna have a good time,rick springfield,0
954955,when it's time for the whippoorwill to sing,merle travis and joe maphis,0
348749,i still love the old dogs,daniel hutchens,0
512595,buffy the vampire slayer,hawaii samurai,0
946777,sirius the brightest star (album mix),project skyward,0
143962,la donna è mobile,juan diego flórez / orchestra sinfonica di milano giuseppe verdi / carlo rizzi,0
496220,a los 'romeros'. todo termina en la vida. y tú me haces llorar. vamos a beber. es mi camino. cruzando el quema. tus ojos verdes. solano de las marismas. llegaste a mí,guadaljarafe,0
750175,theme to big willy dee,dj vadim,2007
930402,i got a bag of my own,james brown,0
938595,there's a hand writing on the wall,blind joe taggart,0
864869,land of hope and glory,condemned 84,0
791146,move a little closer,peter and the wolf,0
661607,jeg har fanget mig en myg / lille peter edderkop,safri duo,0
946801,suite no. 1 for small orchestra/i. andante,igor stravinsky,0
275058,cosmic love,florence + the machine,2009
905843,deadly games,t-nutty,0
938615,hound dog (album version),odetta,1957
627323,saturday night world live filter (dj fruit mix),mouse on mars,0
561789,zwykla milosc,thomas godoj,2009
583787,when rock 'n' roll was young (album),ian whitcomb,0
381573,webber : phantom of the opera : all i ask of you,royal philharmonic orchestra,0
955016,en dag blev jag..,john holm,0
561802,be a clown (finale from 'the pirate'),judy garland & gene kelly,0
523714,yard boy blues,mr. david,0
955022,judy in disguise,john fred & his playboy band,1967
332431,une nuit au violon,jean-luc ponty,2000
930452,stop kicking my heart around,dead or alive,1988
946838,ce qui est dit doit Être fait,jacques higelin,2006
925031,outro,the roots / joe young / dr. cornell west / harry allen / wendy goldstein / jal silk / mc power / b.r.o.t.h.e.r. %uestion / chuck d.,0
946845,chance (album version),hans zimmer & james newton howard,0
815775,cantata no. 80 a mighty fortress is our god bwv 80: chorale_ cantata no. 80 the word of god will firm abide against our foes assailing,johann sebastian bach,0
948336,la reja,ocote soul sounds & adrian quesada,0
946850,women and men (album version),josh rouse,2002
635557,dim lights_ thick smoke (and loud_ loud music),flatt & scruggs,0
897711,nan guo,steve chou,0
504504,long time gone,everly brothers,0
665716,september song,mike douglas,0
38349,best friend,r. kelly featuring keyshia cole and polow da don,2007
930491,melting pot intro,king changó,1996
799421,mickey mouse clubhouse theme,they might be giants,2008
955072,i beat you to it (turn the party out),b2k,2002
946882,more love,robert ffrench & heavy d,0
824004,mexico city,i am robot and proud,2003
938695,maati ke putle tu ek din,yusuf azad,0
825463,everything flies away / rave on,dave graney 'n' the coral snakes,1992
955089,dark was the night - cold was the ground,blind willie johnson,1989
955092,l'aventure,gabriel yared,2005
952441,9 to 5,dolly parton,1980
873179,saturday night fish fry,buddy guy,1998
373468,time and place,robert michaels,0
332512,la macchina della violenza (the big game) - the big game,francesco de masi,0
914147,¡viva el amor! (long live love) (2004 digital remaster),sandie shaw,0
832232,you ain't just whistlin' dixie,bellamy brothers,0
21225,dont break my heart,silicon dream,1998
955115,stars stress,odrareg,0
897774,the things i say to his shoulders,betty everett,0
955123,why film the carnage?,paint it black,2003
960638,mississippi you're on my mind,hans theessink,0
938743,q&a - i don't want shit on my dick,joe rogan,2010
709368,fashion is danger,flight of the conchords,2009
660217,i like that,richard vission & static avanger starring luciana,0
152314,music for the last couple,the jam,1980
665727,what have i done to deserve this ? (with magnus carlson) (nathan heinze club mix),west end girls,0
897791,hold on (mock and toof remix),holy ghost!,2007
955138,ace of spades,hayseed dixie,2004
848643,the water is fine (album),david meece,0
865031,old fashioned girl /sweet & lovely medley,studio one,0
881418,i walk alone,big house,0
29452,i just came home to count the memories,cal smith,0
366722,rigoletto - 'ella mi fu rapita& parma veder le lagrime' (giuseppe verdi),giuseppe di stefano_ san francisco opera association orchestra_ gaetano merola_ renata tebaldi_ bidu,0
922383,le bon coté de la charité,michèle bernard,2002
160528,i walk the line,alien sex fiend,1988
938771,cold beer_ hot women & cool country music,the derailers,0
955156,a new life (from jekyll & hyde: the gothic musical thriller) (2007 remastered lp version),linda eder,0
938773,leave us alone,eddie & the hot rods,0
406299,harry the morgue (church mix),david cronenberg's wife,0
922405,the time is now (live at brixton),moloko,2006
943445,handel: concerto grosso op.3 no. 5 in d minor: ii - fuga_ allegro,academy of ancient music & richard egarr,0
860977,messe in f_ op. 190: agnus dei,men of blackburn cathedral choir,0
946993,soul bossa nova,pretty purdie,1968
955187,tonight,the big pink,2009
930612,delmar avenue,mary johnson,2005
799541,stand by your man (lullaby rendition of tammy wynette),hushabye baby,0
463671,dark lady,scorpions,1975
881469,sick of your face,death in custody,0
439102,wedding bell blues,laura nyro,1967
955201,julie's theme,a. r. rahman,0
594755,bang went forever,terry hall,0
938820,silent night,huey 'piano' smith and the clowns,0
815943,le miroir,les très bien ensemble,2008
200163,du mauvais au bon,akissa,0
897880,oveja negra,gilberto santa rosa,0
955225,clap your hands,chris christian,0
922460,slow,professional murder music,1999
873309,un negrito en la habana (guaracha),eliades ochoa y el cuarteto patria,0
938846,two story house,george jones & tammy wynette,1995
709471,machine gun,portishead,2007
947052,relax,frankie goes to hollywood,1983
930670,a broken man,mark heard,1992
381809,it takes two,rob base & dj ez rock,1988
701298,pretty girl (the way),sugarcult,2001
365428,nothin' like tomorrow,supreme beings of leisure,2000
955254,knock off (ft. flippa mafia & cutty),ding dong,0
840568,por una cosa,carlos argentino,0
821397,heroes theme,wendy & lisa (feat. shenkar),0
848768,i wanna meet the man,k's choice,1993
226179,thank god i'm a country boy,john denver,1974
942357,victoria,ray davies,0
955270,happy ever after,julia fordham,1988
553869,todo y nada,luis miguel,1994
13199,street life,zion i,0
955280,cotton eye joe (album version),josh rouse,2010
955283,children of the universe,ras michael and the sons of negus,0
439194,soft lights and sweet music,charlie byrd,2000
922523,all day all night,earl van dyke,2005
922527,losing my religion [live in dublin],r.e.m.,0
930721,pretty girls everywhere,little arthur duncan,0
461742,help me make it through the night,kris kristofferson,1970
799661,el pecador,miguel aceves mejia con el mariachi vargas de tecalitlan,0
897969,the joy of living,blueboy,1994
234423,tú (album version),jorge drexler,1996
960058,motherless children see a hard time,roscoe holcomb,0
594874,love child,the rippingtons / eric marienthal / paul taylor,2000
668613,the lonesome death of hattie carroll,bob dylan,1964
930759,pipeliner's blues,moon mullican,0
947144,happiness is a thing called joe,abbey lincoln,2003
938954,you belong to me,dickie valentine / ted heath & his music,0
390091,versteht ihr was von vögeln?,funny van dannen,1997
873422,say what you like (dave cousins demo '69),string driven thing,0
898000,mccarthy star trek_ deep space nine,the london pops orchestra,0
889815,holy spirit_ come fill this place (key-g-bb-db-premiere performance plus),cece winans,0
938971,what have you done,naomi shelton & the gospel queens,0
951089,here today gone tomorrow,laurel canyon ramblers,0
955359,new twilight zone theme opening,bernard herrmann,1999
340964,when the sky comes falling down,pursuit of happiness,1988
947184,der frühling: arie,franz joseph haydn,0
960910,shining star (julio mix),the jazzhole,1996
955386,neat badmind,wayne marshall,0
807935,in der kirche des todestrips - die horrorhochzeit,samsas traum,0
462336,la vallee des cloches,maurice ravel,0
730682,waltz of the flowers from  nutcracker,pyotr il'yich tchaikovsky,0
939013,it's christmas time again,peggy lee,1992
949181,ich oder du,hansi lang,0
873482,gegen die wand,madoppelt,0
406542,el vals del mono loco,maría josé hernández,0
955224,going down south,r.l. burnside & the sound machine,2001
955410,brand new day (album version),ryan star,0
283481,i gotta story 2 tell,canibus,0
807960,eisai mia fili mou palia,manos pyrovolakis,0
758810,nutcracker suite op.71a: russian dance,percy grainger,0
597509,aaj mera jee kardaa [today my heart desires],mychael danna,2002
562209,the time is right,michael hurley,0
951131,young jimmy in flanders,andy m. stewart,0
848932,sweet black jesus magic,daniel hutchens,0
889692,cowboy,harry nilsson,1989
212487,here in spirit (frank charles kickapoo tribe mix),fama feat. alan t.,0
390193,don't let the sun (catch you crying),gloria estefan,0
951134,pretty boys,hard place,0
930872,foto van een mooie dag,frank boeijen groep,1985
873530,roshni ho gayee har pase,faiz ali faiz,0
938847,pockaj tam na nas hore (explicit),kontrafakt,2007
947261,der wilde wassermann (live: goldtour),achim reichel,0
422167,monkey song (you made a monkey out of me),big bopper (as jape richardson & the japetts),0
922693,wheels on the bus,kyle andrews,0
390215,i could dance all night,john holt,0
930888,rentun ruusu,irwin goodman,1988
783441,the three bells (les trois cloches) (digitally remastered),the browns,0
680803,hard hand to hold (live at austin city limits music festival 2007),willy mason,0
955480,white christmas,billy gilman,2000
570457,i'm satisfied,sweet sunny south,0
395450,e agora o que É que eu vou fazer?,oio ai,0
906334,the whore of  babylon,helstar,1988
796153,a kiss to build a dream on,benny bailey,1988
783460,romeo & juliet,emerson_ lake & palmer,1993
799850,don't die mother earth,open air,1990
623463,teach me to twist,bobby rydell / chubby checker,2005
849004,the little girl i once knew (alternate version) (2001 digital remaster),the beach boys,0
957970,confession time (album version),ben granfelt band,0
791663,rock and roll part 2 - karaoke,sound choice karaoke,0
914550,on the beach,pajama party,1991
955512,i'll know (with marlon brando)/who are you now?,barbra streisand;marlon brando,0
562303,like a rolling stone (bonus track),ben sidran,0
947330,preachin' blues,peter green splinter group,2000
947331,give it up or turnit a loose,james brown / the j.b.'s,0
523798,gain experience dub,enos mcleod,0
906374,lonely teardrops,robby krieger,0
885612,lonesome lover blues (album version),billy eckstine,0
398476,the love you save [may be your own] (album version),joe tex,0
119953,sit down_ you're rocking the boat (from 'guys and dolls'),roger whittaker,1995
382098,ye lai xiang,joanna wang,0
129219,ay te dejo en san antonio,los lobos,1983
767124,henry krinkle: alone inna ugly town,the men they couldn't hang,0
725870,9 etudes-tableaux op. 33: no. 3 in e flat minor,leif ove andsnes,0
898208,flight of dreams,joseph fire crow,0
693411,don't get around much anymore,duke ellington,2000
832676,factor a,ziggy x,2004
775338,going home,red garland,0
890027,sta pliktra tou kormiou sou (pyretos),giorgos tsalikis,0
840878,up above my head - i hear music in the air (lp version),randy travis,0
799921,dreams (showgirl tour - live in sydney),kylie minogue,0
816314,i feel fine,teenage fanclub & jad fair,0
177339,easier to lie,aqualung,2003
773515,la flaca,triana pura,0
493770,addicted to love,robert palmer,1985
955584,open again,open season,0
955585,cascabelito,carlos gardel,0
750788,in the shade of the old apple tree,rod mason & ray foxley,0
881864,she's lost control,the len price 3,0
914634,on the attack (live),shark attack,2001
898263,the beginning of the end,chris clark,1997
939225,will is my friend,devendra banhart,2004
906458,wanna love you girl,robin thicke / pharrell williams,2006
911567,maría derrumba mi rumba,la mano ajena,0
701660,qian jin nan de mei ren xin,sally yeh,0
822821,different colours/ one people,lucky dube,0
398561,he'll never love you (like i do) (2007 digital remaster),freddie jackson,2007
947427,organize crime,chezid ek,2002
283879,honky tonk,new riders of the purple sage,0
939241,mood indigo,anita kerr,0
955626,make my dreams come true (take 2),elmore james,1993
750828,mad movie,the hippy boys,0
939247,it's better than walking out,marlena shaw,0
488693,you brought a new kind of love to me,paul whiteman & his orchestra,0
947449,here it goes again (uk surf) (itunes italy),ok go,2006
939258,rock with rock/angel of mercy/mistress of the senator (scene nine: the actress and the senator),david evans;david a. white;judy blazer;john dossett;michael park;michele pawk,0
799995,el contrato,david calzado y su charanga habanera,0
513286,las mañanitas,lola beltrán,0
718088,you need 2 rock,sebastian ingrosso,2004
922889,just a little love,bay city rollers,1974
755514,mr. & mrs. untrue,little milton,0
921093,la croisière,alain chamfort,0
956282,que no te importe,pablo herrera,0
957997,my funny valentine,james ingram,0
947473,lopulta olemme kuitenkin yksin,scandinavian music group,2007
210197,could we start again please?,jesus christ superstar - 20th anniversary cast,0
415000,les saisons du plaisir,gabriel yared,0
636189,pure music lovers,peter pan,0
947487,love song,alan replica,2006
873350,symphony no. 3 in e flat major_ op. 55_ 'eroica'/marcia funebre: adagio assai,günter wand,0
922919,bobby's girl,tracey ullman,1983
922921,cowboy und indianer,solid gold,0
890155,love song,patrice strike,0
763822,conga,miami sound machine,1985
939315,god's promise,the original five blind boys of alabama,0
890173,beauty and the beast,antiloop,1995
849214,back to l.a.,paul cardall,0
914751,downtown blues,frank stokes,1928
791873,let it snow! let it snow! let it snow!,vaughn monroe,1989
955714,lift me up,chris taylor,2008
578883,country boy,johnny cash,1957
890181,uptight (everything's alright),stevie wonder,0
857416,here we go round the mulberry bush,dora the explorer,2008
46414,feel this,afu-ra_ afro hesse_ brian lee voice,0
955731,john neely beautiful people,eric alexander,0
390485,come together,annie,0
783702,levee camp man,charlie spand,0
818745,kill the messenger,aesop rock,2003
873818,dance of the reed-pipes,chicago symphony orchestra / sir georg solti,0
95585,blue jeans sur la plage,les hou-lops,2000
669027,a pretty girl is like a melody,stanley black,0
865637,tina_ bring me the axe,akimbo,0
914793,como pasa la vida,angélica maria,0
955754,mea culpa,polly paulusma,2004
529771,i dream of wires,robert palmer,1980
808300,right now (live version),van halen,0
677229,impromptus d 899 (1999 digital remaster): no. 2 in e flat major,dinu lipatti,0
955758,donizetti: l'elisir d'amore: come paride vezzoso,gaetano donizetti,0
415088,triste y vacia,willie colon/hector lavoe,1993
955762,long slow goodbye,queens of the stone age,2005
284019,puppy love,donny osmond,1972
955767,un poco de satisfacción/extra/un gato en la ciudad/huevos/mundo feliz,miguel mateos - zas,1985
955775,gonna make you sweat (everybody dance now),c & c music factory,0
955779,down my spine,the mojomatics,2008
849284,be careful of stones that you throw,dion,0
947591,it came upon a midnight clear,anita bryant,1998
944364,si les doux accords de ta lyre,juan diego flórez / alessandra marianelli / orquesta sinfónica de madrid / jesús lópez-cobos,0
759180,how to get by in the usa,guinea pigs,0
775567,the story of the impossible,peter poehl,2006
947609,from oboe concerto in d minor_ op. 9 no. 2: albinoni - oboe concerto - adagio,philharmonia orchestra,0
955802,hard to rule woman blues,ramblin' thomas & the dallas blues singers,0
783771,a crisis in mid life,the tangent,0
808348,tu bois et tu traînes le soir,rue de la muette,2001
943002,el gallo de tlazazalca,los originales de san juan,0
898462,all the pretty girls leave town,tim easton,0
955807,crazy eddie's last hurrah,reckless kelly,2006
898468,theme from 'rawhide',west end orchestra & singers,0
955815,love like blood (album version),year long disaster,0
872335,no more tears,john mayall's bluesbreakers,1967
955818,rock-a-bye baby,judy garland,0
918429,instrumentals' volume 1,arthur russell,0
931250,big city blues,annette hanshaw,0
358643,i melt with you (album version),jason mraz,0
775604,(i wish i knew how it would feel to be) free/one,lighthouse family,2001
955829,second sense,jon hopkins,2004
830927,unbelievable,ray j / shorty mack / detail / gangsta girl,2005
636348,bass trap,bamboo forest,2004
882109,a mi me copa el tango,osvaldo pugliese,0
808382,eureka!,the backyardigans,2006
193991,only love will hold fast,charlie peacock,1988
939464,i saw her standing there,alvin stardust,2007
955853,rattlesnake preacher,chris smither,2005
947666,concrete acid,qwerty,0
955860,rodeo boy,fred eaglesmith,0
955867,i walk the line (lullaby rendition of johnny cash),hushabye baby,0
718302,after closing time,david houston,0
931295,how i feel&(feat. un pacino & boogz from hard white),big twins,2009
293115,time to get glamorous,girl talk,0
456164,don giovanni: erster akt - laßt die musik beginnen,chor des frankfurter rundfunks_ orchester des frankfurter rundfunks_ karl schmitt-walter_ otto von rohr_ felice hüni-mihacsek_ kurt schröder,0
423397,cuando acaba la noche,la 5a estacion,0
890342,hark! the herald angels sing/o little town of bethlehem/joy to the world (medley) (2000 digital remaster),ferrante & teicher,0
947687,i think i know,flowriders,0
947690,shacklyn knights,medeski_ martin & wood,2000
841196,a change of seasons i - the crimson sunrise [live version - paris 1998],dream theater,0
775661,when you wish upon a star,red nichols and his 5 pennies,0
882162,red white and blue,the last resort,0
808435,pump it up (guide vocal),karaoke (made famous by joe budden),0
939510,america the beautiful,john mcdermott,0
800247,los restos del naufragio - live,bunbury,0
120313,messiah/part the first/no. 10 recitative: for behold_ darkness shall cover the earth,robert shaw;judith raskin;florence kopleff;richard lewis;thomas paul;robert conant;robert arnold;james smith,0
800250,la cugina - yukihiro fukutomi remix,ennio morricone,0
955899,the number no good things can come of (non-album track),glassjaw,2005
726526,back to bologna (feat. cedar walton_ bob berg_ tony dumas),billy higgins,0
901188,when it hurts so bad,lauryn hill,1998
906753,(i can't play) basketball,jimmy fallon,2002
882183,galilean boy (crippled dog band live),bobb trimble,1982
939528,time has come today,the chambers brothers,1967
701961,i'm going to live the life i sing about in my song (lp version),marion williams,0
570892,love,kele le roc,0
857614,my favorite things,the string trio of new york,0
898575,love story,richard clayderman,1990
955921,good enough for rock and roll,chuck ragan,2009
955931,dog days (chris carriers proplan remix),matthew dear,0
929370,bread and butter,the waitresses,1981
764525,**strange adventures theme song**,the stolen minks,0
38433,born to be blue (1992 digital remaster),the george shearing quintet with nancy wilson,0
448036,hard lies (album version),barren cross,1989
914982,new york mining disaster 1941 [live - las vegas 1997] (album version),bee gees,1998
890409,the curious thing about leather,irving,2002
955947,me acordare de ti,fanny lu,2006
95789,tan solo quiero  amarte,la 5a estacion,0
15966,se va como la vida,los auténticos decadentes,1991
718392,music makers,harry james & his orchestra,0
955961,kid man blues,bertha chippie hill,0
235066,don't worry,marty robbins,1961
497222,way down yonder in new orleans / somebody stole my gal / smiles / row_ row_ row / i want a girl (just like the girl that married dear old dad) / sweet georgia brown,ethel merman,0
947783,ride of your life (new jim scott mix),john gregory,0
945654,fine art of making it out alive,boys night out,2003
947788,por toda a minha vida,alberto iglesias,0
824909,feel together (tom novy remix),ben macklin feat. tiger lily,2007
816719,i make music,fred wesley,0
906835,norwegian wood,the radio stars,0
570972,the four seasons - spring - allegro,antonio vivaldi,1989
521823,the man who wrote danny boy,joe jackson,1994
890464,aa dil se dil mila le,asha bhosle_ mahendra kapoor_ chorus_ chitalkar_ bharat vyas_ manna dey_ instrumental,0
874082,i miss new york,time and distance,0
185955,dna a pan touha,dan barta,2000
939622,music (morel's pink noise edit),leela james,0
939624,you gotta love me,dance 4 joy,0
923250,rogelio_ no me aprietes mas - original,bobby capo,0
921559,soul kitchen ( live version ),the doors,0
906872,why dont you?,eaten by sheiks,0
844735,bach: suite no. 5 in c minor_ bwv 1011: iv. bouree i & ii,pablo casals,0
743037,moi mon ame et ma conscience,paris combo,0
928021,treat me like a saturday night,joe ely,2000
112258,gay gordons selection: morag's fairy glen_ star o' rabbie burns_ rose of allendale,jim macleod & his band,0
956035,morning has broken_ donald ian rankine_ john worth's jig,band,0
521860,backyard movements/ fussing and fighting (original 12' disco mix),jacob miller & killer brown,0
571014,weeping mary,elvis perkins in dearland,2009
628359,when you wore a tulip (and i wore a big red rose)(alternate version) (alternate version) (20 bit mastering) (1998 digital remaster),george lewis & his new orleans stompers,0
951234,you did something for me,elkie brooks,1977
456334,prime of kenny silvers (part 1 & 2) (2002 digital remaster),generation x,0
906899,the old men (live ayr 15.4.1983),the wake,2001
800409,pó de amar,susana félix,2002
636577,rock this town,brian setzer orchestra,1998
310897,ain't nothing gonna change me,the sweet inspirations,2006
956700,marigold (lp version),the ocean blue,1991
775858,blod i brand,allan edwall,0
685747,all day all night,ziggy marley and the melody makers,0
251572,spongebob squarepants theme song performed by cee-lo green,cee-lo,0
874165,man of la mancha - the impossible dream,keith burns_ meredith braun,0
931511,overload,cheap thrills,0
800443,preacher man (album version),the rance allen group,0
808638,string quartet no. 2 in g major op. 18 no. 2: iv.    allegro molto_ quasi presto,alban berg quartett,0
939713,oh true,dave derby & the norfolk downs,0
938955,give'r [reprise] (album version),comeback kid,0
865990,deck the halls,the jolly players,0
849607,high noon,billy vaughn and his orchestra,0
267982,christmas tree,cary brothers,0
956113,the good  the bad and the ugly / hang 'em high [live] (album version),wall of voodoo,1991
866007,the look into your eyes,alex santos & djazzy,0
939736,goodnight - patriot tact  (excerpt),sarah silverman,0
956121,straight life,black box recorder,2000
284385,i go for you (digitally remastered),sammy davis jr.,0
276195,cum on feel the noize,quiet riot,1983
939748,black coffee,the pointer sisters,1974
325350,western party,la banda del capitan canalla,2007
505576,marmor_ stein und eisen bricht - exklusive neuaufnahme,drafi deutscher,0
939756,triple x,andy jay powell,2007
546541,thaa's secret,stéphane picq,0
825070,do you think you're beautiful,dance hall crashers,1999
481007,normal carpet ride,rocket from the crypt,1993
251633,las tres tumbas,el poder del norte,0
857843,stopped by the woods on a snowy evening,jackie leven,0
333557,i put a spell on you,screamin jay hawkins,1956
907002,sweet surrender,sarah mclachlan,1997
849660,liang ming nan zi jie tou xiang yu,eason chan,0
960810,nice to come home,julie doiron,2009
284415,angels (live at the forum),robbie williams,1998
956160,sunday disco romance,mathew jonson,2010
759553,scusa ma ti voglio sposare,sugarfree,0
702210,love is all around (the mary tyler moor show theme),sonny curtis,0
825091,l'ambition dans le miroir,acid mothers temple & the melting paraiso u.f.o.,0
759077,knight of the living dead,stone gods,2008
79303,going around one more time,james taylor,0
939783,santa lucia,garrison keillor,0
808714,there's an answer (instrumental) (album),clutch player,0
497419,i just came back from a war,darryl worley,0
816912,the emperor's new clothes,every time i die,2000
218900,melody in f - original,joe loco,0
959449,no time,just jack,2007
825112,when i fall in love,victor young,0
947996,l'omor o lo bicotto - les tiu tiu,eric champion,0
251677,united states national anthem (the star spangled banner),us coast guard band,0
947998,we are the people (crazy p remix - uk edit),empire of the sun,2008
958085,the john berchman victory choir,american music club,2008
948002,blue monday,the joe jonas band,0
800549,só mais uma vez,b5,0
956199,theme for young lovers,percy faith & his orchestra,1960
956203,the world to come,reconceal & andy blueman,0
939820,little margaret,bascom lamar lunsford,0
492509,samba de aviao (lp version),antonio carlos jobim,1996
939825,i want candy,lydia lunch,0
842035,you'll never tango,john powell,2009
251700,beautiful love,steve nelson,0
915256,la rumba de los animales,jorge velosa,2003
300858,demasiado tarde,enrique urquijo y los problemas,2001
874301,en la calle del amor,el barrio,1998
849727,jody's got your girl and gone,johnnie taylor,1970
538434,dont look down,go west,0
644932,i need someone (korioto dark sounds remix),ralph falcon,0
538437,fuga dal bronx - escape sequence 2 & 3,francesco de masi,0
79687,days of wine and roses,henry mancini,1988
923470,devil on both shoulders,sons of the desert,1997
939856,cowboys and clowns,ronnie milsap,1989
956246,mi tesoro,el poder del norte,0
761698,evil twin sisters (hendrixian groove.  great judd austin vocal),the gone jackals,1998
164414,(you make me feel like a) natural woman,kelly clarkson,2002
510266,ain't no sunshine,bill withers,1971
644959,i miss you babe,wighnomy brothers,2002
743271,heads are gonna roll (album version),airbourne,0
956264,just friends,carole bayer sager,1981
917567,blues march,pucho & his latin soul brothers,0
890730,rave on,alvin stardust,0
898924,moving on up,m people,1993
948077,we don't make love anymore,kenny rogers,1977
423794,grande finale (album version),alice cooper,1972
915317,pon tu mente al sol maqueta,el niño gusano,0
939898,what are little girls made of?,the wiggles,0
22397,hung in a bad place,oasis,0
833406,turkey and the rabbit,t-model ford,1997
808835,bad blood (explicit),the bonzo dog doo dah band,0
948102,this train,bob marley & the wailers,0
825223,last night when my willie came home,mike seeger,1998
14217,cincinnati ohio,connie smith,0
948109,o meu anjo,bizarra locomotiva,2002
472974,my little brother,art brut,2004
915343,cool (album version),john michael montgomery,0
931729,let it begin,the violet burning,2003
784276,all touch(james cavaluzzo remix),carole pope,0
849815,nur tote frauen sind schön,welle: erdball,2006
907160,it's gonna take time,embrace,0
538529,nan,frankie laine,0
120742,getting out of hand (2003 digital remaster),the bangles,0
808872,brand new key - re-recording (by original artist),melanie,0
289581,but you know i love you,dolly parton,1980
835229,give e'm the axe,lizzy borden,1985
874824,mean streak,death vessel,2005
956343,melon song,shrimp boat,2004
956344,peace of mind,bee gees,1965
497594,mucho corazón,omara portuondo,2000
620477,tonight,jay sean,2009
948164,the open road,jimmy lafave,1994
505798,burn this disco out,michael jackson,1979
227272,just cos' you got the blues don't mean you gotta sing,savoy brown,1973
882635,a tear and a smile (album version),me'shell ndegeocello,0
956367,three songs_ a look at the era (sistema kate's night out): i wish i could shimmy like my sister kat,jim kweskin,0
549880,dimension x,atlantic connection,2007
956371,canción de regalo,la costa brava,2003
875835,the road to mandalay,robbie williams,2000
612317,i am loco (album version),ill nino,0
137182,les sédiments,françoise hardy - arthur h,0
931807,la luna y sol (instrumental),bellyhouse,0
918523,i got the stuff,romantika sound,0
784359,the crack house (instrumental) (feat. lil wayne),fat joe featuring lil wayne,0
817132,herra huu,m.a. numminen,1973
751597,gathering of the kindred spirits,unshine,2008
30702,sing a simple song,west street mob,1983
686063,hand in my pocket (album version),alanis morissette,1996
784368,ill take care of you - live,bobby blue bland,0
847528,black water,method of defiance,2007
686071,paris after midnight,nico wayne toussaint,2009
931833,i never meant to hurt you,melora hardin,0
841722,ocean (all night long),derek miller,2006
792572,fritiof och lilla jag,evert taube / sven arefeldts orkester,0
910336,lang mi net o,konstantin wecker,1979
940036,amaneci entre tus brazos,luis miguel,0
915461,willkommen,joel grey,2004
743430,pursuit of happiness,kid cudi / mgmt / ratatat,0
849930,move on (al usher dub mix),envoy feat. ewan pearson & craig armstrong,0
956427,la ciudad de los muertos,messiah,0
956437,day in - day out (take 2),frank strozier,2000
